variablename,namef,Field,entity,name,array,instance,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
leg_fat_free_mass_left,f.23117.0.0,23117,participant,p23117_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23117,,,,Leg fat-free mass (left) | Instance 1,Kg
leg_fat_free_mass_left,f.23117.0.0,23117,participant,p23117_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23117,,,,Leg fat-free mass (left) | Instance 2,Kg
leg_fat_free_mass_left,f.23117.0.0,23117,participant,p23117_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23117,,,,Leg fat-free mass (left) | Instance 3,Kg
whole_body_impedance,f.23106.0.0,23106,participant,p23106_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23106,,,,Impedance of whole body | Instance 0,ohms
whole_body_impedance,f.23106.0.0,23106,participant,p23106_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23106,,,,Impedance of whole body | Instance 1,ohms
whole_body_impedance,f.23106.0.0,23106,participant,p23106_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23106,,,,Impedance of whole body | Instance 2,ohms
whole_body_impedance,f.23106.0.0,23106,participant,p23106_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23106,,,,Impedance of whole body | Instance 3,ohms
arm_left_impedance,f.23110.0.0,23110,participant,p23110_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23110,,,,Impedance of arm (left) | Instance 0,ohms
arm_left_impedance,f.23110.0.0,23110,participant,p23110_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23110,,,,Impedance of arm (left) | Instance 1,ohms
arm_left_impedance,f.23110.0.0,23110,participant,p23110_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23110,,,,Impedance of arm (left) | Instance 2,ohms
arm_left_impedance,f.23110.0.0,23110,participant,p23110_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23110,,,,Impedance of arm (left) | Instance 3,ohms
arm_right_impedance,f.23109.0.0,23109,participant,p23109_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23109,,,,Impedance of arm (right) | Instance 0,ohms
arm_right_impedance,f.23109.0.0,23109,participant,p23109_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23109,,,,Impedance of arm (right) | Instance 1,ohms
arm_right_impedance,f.23109.0.0,23109,participant,p23109_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23109,,,,Impedance of arm (right) | Instance 2,ohms
arm_right_impedance,f.23109.0.0,23109,participant,p23109_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23109,,,,Impedance of arm (right) | Instance 3,ohms
leg_left_impedance,f.23108.0.0,23108,participant,p23108_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23108,,,,Impedance of leg (left) | Instance 0,ohms
leg_left_impedance,f.23108.0.0,23108,participant,p23108_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23108,,,,Impedance of leg (left) | Instance 1,ohms
leg_left_impedance,f.23108.0.0,23108,participant,p23108_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23108,,,,Impedance of leg (left) | Instance 2,ohms
leg_left_impedance,f.23108.0.0,23108,participant,p23108_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23108,,,,Impedance of leg (left) | Instance 3,ohms
leg_right_impedance,f.23107.0.0,23107,participant,p23107_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23107,,,,Impedance of leg (right) | Instance 0,ohms
leg_right_impedance,f.23107.0.0,23107,participant,p23107_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23107,,,,Impedance of leg (right) | Instance 1,ohms
leg_right_impedance,f.23107.0.0,23107,participant,p23107_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23107,,,,Impedance of leg (right) | Instance 2,ohms
leg_right_impedance,f.23107.0.0,23107,participant,p23107_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23107,,,,Impedance of leg (right) | Instance 3,ohms
whole_body_impedance_manual,f.6218.0.0,6218,participant,p6218_i0,,0,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6218,,,,"Impedance of whole body, manual entry | Instance 0",ohm
whole_body_impedance_manual,f.6218.0.0,6218,participant,p6218_i1,,1,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6218,,,,"Impedance of whole body, manual entry | Instance 1",ohm
whole_body_impedance_manual,f.6218.0.0,6218,participant,p6218_i2,,2,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6218,,,,"Impedance of whole body, manual entry | Instance 2",ohm
arm_left_impedance_manual,f.6222.0.0,6222,participant,p6222_i0,,0,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6222,,,,"Impedance of arm, manual entry (left) | Instance 0",ohm
arm_left_impedance_manual,f.6222.0.0,6222,participant,p6222_i1,,1,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6222,,,,"Impedance of arm, manual entry (left) | Instance 1",ohm
arm_left_impedance_manual,f.6222.0.0,6222,participant,p6222_i2,,2,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6222,,,,"Impedance of arm, manual entry (left) | Instance 2",ohm
arm_right_impedance_manual,f.6221.0.0,6221,participant,p6221_i0,,0,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6221,,,,"Impedance of arm, manual entry (right) | Instance 0",ohm
arm_right_impedance_manual,f.6221.0.0,6221,participant,p6221_i1,,1,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6221,,,,"Impedance of arm, manual entry (right) | Instance 1",ohm
arm_right_impedance_manual,f.6221.0.0,6221,participant,p6221_i2,,2,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6221,,,,"Impedance of arm, manual entry (right) | Instance 2",ohm
leg_left_impedance_manual,f.6220.0.0,6220,participant,p6220_i0,,0,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6220,,,,"Impedance of leg, manual entry (left) | Instance 0",ohm
leg_left_impedance_manual,f.6220.0.0,6220,participant,p6220_i1,,1,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6220,,,,"Impedance of leg, manual entry (left) | Instance 1",ohm
leg_left_impedance_manual,f.6220.0.0,6220,participant,p6220_i2,,2,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6220,,,,"Impedance of leg, manual entry (left) | Instance 2",ohm
leg_right_impedance_manual,f.6219.0.0,6219,participant,p6219_i0,,0,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6219,,,,"Impedance of leg, manual entry (right) | Instance 0",ohm
leg_right_impedance_manual,f.6219.0.0,6219,participant,p6219_i1,,1,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6219,,,,"Impedance of leg, manual entry (right) | Instance 1",ohm
leg_right_impedance_manual,f.6219.0.0,6219,participant,p6219_i2,,2,integer,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6219,,,,"Impedance of leg, manual entry (right) | Instance 2",ohm
blow_acceptability_text.0.0,f.20031.0.0,20031,participant,p20031_i0_a0,0,0,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 0 | Array 0,
blow_acceptability_text.0.0,f.20031.0.0,20031,participant,p20031_i0_a1,1,0,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 0 | Array 1,
blow_acceptability_text.0.0,f.20031.0.0,20031,participant,p20031_i0_a2,2,0,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 0 | Array 2,
blow_acceptability_text.0.0,f.20031.0.0,20031,participant,p20031_i1_a0,0,1,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 1 | Array 0,
blow_acceptability_text.0.0,f.20031.0.0,20031,participant,p20031_i1_a1,1,1,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 1 | Array 1,
blow_acceptability_text.0.0,f.20031.0.0,20031,participant,p20031_i1_a2,2,1,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 1 | Array 2,
blow_acceptability_text.0.0,f.20031.0.0,20031,participant,p20031_i2_a0,0,2,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 2 | Array 0,
blow_acceptability_text.0.0,f.20031.0.0,20031,participant,p20031_i2_a1,1,2,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 2 | Array 1,
blow_acceptability_text.0.0,f.20031.0.0,20031,participant,p20031_i2_a2,2,2,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 2 | Array 2,
blow_acceptability_text.0.0,f.20031.0.0,20031,participant,p20031_i3_a0,0,3,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 3 | Array 0,
blow_acceptability_text.0.0,f.20031.0.0,20031,participant,p20031_i3_a1,1,3,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 3 | Array 1,
blow_acceptability_text.0.0,f.20031.0.0,20031,participant,p20031_i3_a2,2,3,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 3 | Array 2,
blow_acceptability_text.0.1,f.20031.0.1,20031,participant,p20031_i0_a0,0,0,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 0 | Array 0,
blow_acceptability_text.0.1,f.20031.0.1,20031,participant,p20031_i0_a1,1,0,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 0 | Array 1,
blow_acceptability_text.0.1,f.20031.0.1,20031,participant,p20031_i0_a2,2,0,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 0 | Array 2,
blow_acceptability_text.0.1,f.20031.0.1,20031,participant,p20031_i1_a0,0,1,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 1 | Array 0,
blow_acceptability_text.0.1,f.20031.0.1,20031,participant,p20031_i1_a1,1,1,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 1 | Array 1,
blow_acceptability_text.0.1,f.20031.0.1,20031,participant,p20031_i1_a2,2,1,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 1 | Array 2,
blow_acceptability_text.0.1,f.20031.0.1,20031,participant,p20031_i2_a0,0,2,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 2 | Array 0,
blow_acceptability_text.0.1,f.20031.0.1,20031,participant,p20031_i2_a1,1,2,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 2 | Array 1,
blow_acceptability_text.0.1,f.20031.0.1,20031,participant,p20031_i2_a2,2,2,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 2 | Array 2,
blow_acceptability_text.0.1,f.20031.0.1,20031,participant,p20031_i3_a0,0,3,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 3 | Array 0,
blow_acceptability_text.0.1,f.20031.0.1,20031,participant,p20031_i3_a1,1,3,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 3 | Array 1,
blow_acceptability_text.0.1,f.20031.0.1,20031,participant,p20031_i3_a2,2,3,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 3 | Array 2,
blow_acceptability_text.0.2,f.20031.0.2,20031,participant,p20031_i0_a0,0,0,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 0 | Array 0,
blow_acceptability_text.0.2,f.20031.0.2,20031,participant,p20031_i0_a1,1,0,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 0 | Array 1,
blow_acceptability_text.0.2,f.20031.0.2,20031,participant,p20031_i0_a2,2,0,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 0 | Array 2,
blow_acceptability_text.0.2,f.20031.0.2,20031,participant,p20031_i1_a0,0,1,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 1 | Array 0,
blow_acceptability_text.0.2,f.20031.0.2,20031,participant,p20031_i1_a1,1,1,string,,,,,Assessment centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20031,,,,Acceptability of each blow result (text) | Instance 1 | Array 1,
