Variable,Description,URL,Category,UKB.dataset.ID,Field.ID,entity,name,instance,array,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
arm_fat_percentage_right,Arm fat percentage (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23119,Physical measures,f.23119.0.0,23119,participant,p23119_i1,1,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23119,,,,Arm fat percentage (right) | Instance 1,percent
arm_fat_percentage_right,Arm fat percentage (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23119,Physical measures,f.23119.0.0,23119,participant,p23119_i2,2,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23119,,,,Arm fat percentage (right) | Instance 2,percent
arm_fat_percentage_right,Arm fat percentage (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23119,Physical measures,f.23119.0.0,23119,participant,p23119_i3,3,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23119,,,,Arm fat percentage (right) | Instance 3,percent
arm_fat_mass_left,Arm fat mass (left),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23124,Physical measures,f.23124.0.0,23124,participant,p23124_i0,0,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23124,,,,Arm fat mass (left) | Instance 0,Kg
arm_fat_mass_left,Arm fat mass (left),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23124,Physical measures,f.23124.0.0,23124,participant,p23124_i1,1,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23124,,,,Arm fat mass (left) | Instance 1,Kg
arm_fat_mass_left,Arm fat mass (left),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23124,Physical measures,f.23124.0.0,23124,participant,p23124_i2,2,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23124,,,,Arm fat mass (left) | Instance 2,Kg
arm_fat_mass_left,Arm fat mass (left),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23124,Physical measures,f.23124.0.0,23124,participant,p23124_i3,3,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23124,,,,Arm fat mass (left) | Instance 3,Kg
arm_fat_mass_right,Arm fat mass (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23120,Physical measures,f.23120.0.0,23120,participant,p23120_i0,0,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23120,,,,Arm fat mass (right) | Instance 0,Kg
arm_fat_mass_right,Arm fat mass (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23120,Physical measures,f.23120.0.0,23120,participant,p23120_i1,1,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23120,,,,Arm fat mass (right) | Instance 1,Kg
arm_fat_mass_right,Arm fat mass (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23120,Physical measures,f.23120.0.0,23120,participant,p23120_i2,2,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23120,,,,Arm fat mass (right) | Instance 2,Kg
arm_fat_mass_right,Arm fat mass (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23120,Physical measures,f.23120.0.0,23120,participant,p23120_i3,3,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23120,,,,Arm fat mass (right) | Instance 3,Kg
arm_fat_free_mass_right,Arm fat-free mass (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23121,Physical measures,f.23121.0.0,23121,participant,p23121_i0,0,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23121,,,,Arm fat-free mass (right) | Instance 0,Kg
arm_fat_free_mass_right,Arm fat-free mass (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23121,Physical measures,f.23121.0.0,23121,participant,p23121_i1,1,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23121,,,,Arm fat-free mass (right) | Instance 1,Kg
arm_fat_free_mass_right,Arm fat-free mass (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23121,Physical measures,f.23121.0.0,23121,participant,p23121_i2,2,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23121,,,,Arm fat-free mass (right) | Instance 2,Kg
arm_fat_free_mass_right,Arm fat-free mass (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23121,Physical measures,f.23121.0.0,23121,participant,p23121_i3,3,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23121,,,,Arm fat-free mass (right) | Instance 3,Kg
arm_fat_free_mass_left,Arm fat-free mass (left),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23125,Physical measures,f.23125.0.0,23125,participant,p23125_i0,0,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23125,,,,Arm fat-free mass (left) | Instance 0,Kg
arm_fat_free_mass_left,Arm fat-free mass (left),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23125,Physical measures,f.23125.0.0,23125,participant,p23125_i1,1,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23125,,,,Arm fat-free mass (left) | Instance 1,Kg
arm_fat_free_mass_left,Arm fat-free mass (left),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23125,Physical measures,f.23125.0.0,23125,participant,p23125_i2,2,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23125,,,,Arm fat-free mass (left) | Instance 2,Kg
arm_fat_free_mass_left,Arm fat-free mass (left),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23125,Physical measures,f.23125.0.0,23125,participant,p23125_i3,3,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23125,,,,Arm fat-free mass (left) | Instance 3,Kg
arm_predicted_mass_left,Arm predicted mass (left),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23126,Physical measures,f.23126.0.0,23126,participant,p23126_i0,0,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23126,,,,Arm predicted mass (left) | Instance 0,Kg
arm_predicted_mass_left,Arm predicted mass (left),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23126,Physical measures,f.23126.0.0,23126,participant,p23126_i1,1,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23126,,,,Arm predicted mass (left) | Instance 1,Kg
arm_predicted_mass_left,Arm predicted mass (left),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23126,Physical measures,f.23126.0.0,23126,participant,p23126_i2,2,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23126,,,,Arm predicted mass (left) | Instance 2,Kg
arm_predicted_mass_left,Arm predicted mass (left),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23126,Physical measures,f.23126.0.0,23126,participant,p23126_i3,3,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23126,,,,Arm predicted mass (left) | Instance 3,Kg
arm_predicted_mass_right,Arm predicted mass (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23122,Physical measures,f.23122.0.0,23122,participant,p23122_i0,0,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23122,,,,Arm predicted mass (right) | Instance 0,Kg
arm_predicted_mass_right,Arm predicted mass (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23122,Physical measures,f.23122.0.0,23122,participant,p23122_i1,1,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23122,,,,Arm predicted mass (right) | Instance 1,Kg
arm_predicted_mass_right,Arm predicted mass (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23122,Physical measures,f.23122.0.0,23122,participant,p23122_i2,2,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23122,,,,Arm predicted mass (right) | Instance 2,Kg
arm_predicted_mass_right,Arm predicted mass (right),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23122,Physical measures,f.23122.0.0,23122,participant,p23122_i3,3,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23122,,,,Arm predicted mass (right) | Instance 3,Kg
trunk_fat_percentage,Trunk fat percentage,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23127,Physical measures,f.23127.0.0,23127,participant,p23127_i0,0,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23127,,,,Trunk fat percentage | Instance 0,percent
trunk_fat_percentage,Trunk fat percentage,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23127,Physical measures,f.23127.0.0,23127,participant,p23127_i1,1,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23127,,,,Trunk fat percentage | Instance 1,percent
trunk_fat_percentage,Trunk fat percentage,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23127,Physical measures,f.23127.0.0,23127,participant,p23127_i2,2,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23127,,,,Trunk fat percentage | Instance 2,percent
trunk_fat_percentage,Trunk fat percentage,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23127,Physical measures,f.23127.0.0,23127,participant,p23127_i3,3,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23127,,,,Trunk fat percentage | Instance 3,percent
trunk_fat_mass,Trunk fat mass,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23128,Physical measures,f.23128.0.0,23128,participant,p23128_i0,0,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23128,,,,Trunk fat mass | Instance 0,Kg
trunk_fat_mass,Trunk fat mass,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23128,Physical measures,f.23128.0.0,23128,participant,p23128_i1,1,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23128,,,,Trunk fat mass | Instance 1,Kg
trunk_fat_mass,Trunk fat mass,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23128,Physical measures,f.23128.0.0,23128,participant,p23128_i2,2,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23128,,,,Trunk fat mass | Instance 2,Kg
trunk_fat_mass,Trunk fat mass,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23128,Physical measures,f.23128.0.0,23128,participant,p23128_i3,3,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23128,,,,Trunk fat mass | Instance 3,Kg
trunk_fat_free_mass,Trunk fat-free mass,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23129,Physical measures,f.23129.0.0,23129,participant,p23129_i0,0,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23129,,,,Trunk fat-free mass | Instance 0,Kg
trunk_fat_free_mass,Trunk fat-free mass,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23129,Physical measures,f.23129.0.0,23129,participant,p23129_i1,1,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23129,,,,Trunk fat-free mass | Instance 1,Kg
trunk_fat_free_mass,Trunk fat-free mass,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23129,Physical measures,f.23129.0.0,23129,participant,p23129_i2,2,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23129,,,,Trunk fat-free mass | Instance 2,Kg
trunk_fat_free_mass,Trunk fat-free mass,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23129,Physical measures,f.23129.0.0,23129,participant,p23129_i3,3,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23129,,,,Trunk fat-free mass | Instance 3,Kg
trunk_predicted_mass,Trunk predicted mass,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23130,Physical measures,f.23130.0.0,23130,participant,p23130_i0,0,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23130,,,,Trunk predicted mass | Instance 0,Kg
trunk_predicted_mass,Trunk predicted mass,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23130,Physical measures,f.23130.0.0,23130,participant,p23130_i1,1,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23130,,,,Trunk predicted mass | Instance 1,Kg
trunk_predicted_mass,Trunk predicted mass,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23130,Physical measures,f.23130.0.0,23130,participant,p23130_i2,2,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23130,,,,Trunk predicted mass | Instance 2,Kg
trunk_predicted_mass,Trunk predicted mass,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23130,Physical measures,f.23130.0.0,23130,participant,p23130_i3,3,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23130,,,,Trunk predicted mass | Instance 3,Kg
basal_metabolic_rate,Basal metabolic rate,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23105,Physical measures,f.23105.0.0	,23105,participant,p23105_i0,0,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23105,,,,Basal metabolic rate | Instance 0,KJ
basal_metabolic_rate,Basal metabolic rate,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23105,Physical measures,f.23105.0.0	,23105,participant,p23105_i1,1,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23105,,,,Basal metabolic rate | Instance 1,KJ
basal_metabolic_rate,Basal metabolic rate,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23105,Physical measures,f.23105.0.0	,23105,participant,p23105_i2,2,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23105,,,,Basal metabolic rate | Instance 2,KJ
basal_metabolic_rate,Basal metabolic rate,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23105,Physical measures,f.23105.0.0	,23105,participant,p23105_i3,3,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23105,,,,Basal metabolic rate | Instance 3,KJ
body_fat_percent,Body fat percentage,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23099,Physical measures,f.23099.0.0,23099,participant,p23099_i0,0,,float,"","",,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23099,,,,Body fat percentage | Instance 0,percent
